timestamp,class,confidence,map_x,map_y,robot_x,robot_y,robot_yaw,is_new
2026-03-21T22:11:26.178181,orange,1.000,-4.911,-2.142,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:26.178242,orange,0.996,-4.797,-1.984,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:26.178256,orange,0.876,-4.969,-2.244,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:27.218025,orange,1.000,-4.911,-2.143,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:27.218608,orange,0.997,-4.797,-1.983,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:27.218637,orange,0.882,-4.970,-2.246,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:27.677254,orange,1.000,-4.910,-2.141,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:27.677326,orange,0.997,-4.798,-1.984,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:27.677352,orange,0.891,-4.972,-2.249,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:27.967371,orange,1.000,-4.909,-2.139,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:27.967432,orange,0.997,-4.799,-1.986,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:27.967457,orange,0.885,-4.976,-2.257,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:28.214609,orange,1.000,-4.908,-2.138,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:28.214657,orange,0.997,-4.800,-1.987,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:28.214672,orange,0.880,-4.976,-2.258,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:28.698376,orange,1.000,-4.908,-2.137,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:28.698579,orange,0.997,-4.799,-1.986,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:28.698621,orange,0.885,-4.975,-2.256,-3.638,-2.935,2.710,UPDATE
2026-03-21T22:11:29.278305,orange,1.000,-4.908,-2.138,-3.638,-2.935,2.711,UPDATE
2026-03-21T22:11:29.278371,orange,0.997,-4.801,-1.988,-3.638,-2.935,2.711,UPDATE
2026-03-21T22:11:29.278396,orange,0.875,-4.977,-2.259,-3.638,-2.935,2.711,UPDATE
2026-03-21T22:11:29.691009,orange,1.000,-4.912,-2.144,-3.638,-2.935,2.711,UPDATE
2026-03-21T22:11:29.691054,orange,0.997,-4.797,-1.983,-3.638,-2.935,2.711,UPDATE
2026-03-21T22:11:29.691068,orange,0.909,-4.963,-2.234,-3.638,-2.935,2.711,UPDATE
2026-03-21T22:11:30.477831,orange,1.000,-4.911,-2.143,-3.638,-2.935,2.711,UPDATE
2026-03-21T22:11:30.478016,orange,0.997,-4.797,-1.984,-3.638,-2.935,2.711,UPDATE
2026-03-21T22:11:30.478031,orange,0.901,-4.962,-2.232,-3.638,-2.935,2.711,UPDATE
2026-03-21T22:11:30.984282,orange,1.000,-4.912,-2.144,-3.638,-2.935,2.711,UPDATE
2026-03-21T22:11:30.984329,orange,0.996,-4.798,-1.985,-3.638,-2.935,2.711,UPDATE
2026-03-21T22:11:30.984343,orange,0.888,-4.961,-2.229,-3.638,-2.935,2.711,UPDATE
2026-03-21T22:11:32.400029,orange,1.000,-4.911,-2.143,-3.638,-2.936,2.711,UPDATE
2026-03-21T22:11:32.400139,orange,0.997,-4.799,-1.986,-3.638,-2.936,2.711,UPDATE
2026-03-21T22:11:32.400167,orange,0.907,-4.961,-2.231,-3.638,-2.936,2.711,UPDATE
2026-03-21T22:11:33.357219,orange,1.000,-4.911,-2.143,-3.637,-2.936,2.711,UPDATE
2026-03-21T22:11:33.357435,orange,0.997,-4.799,-1.986,-3.637,-2.936,2.711,UPDATE
2026-03-21T22:11:33.357453,orange,0.908,-4.960,-2.228,-3.637,-2.936,2.711,UPDATE
2026-03-21T22:11:33.859247,orange,1.000,-4.911,-2.143,-3.637,-2.936,2.712,UPDATE
2026-03-21T22:11:33.860903,orange,0.995,-4.801,-1.989,-3.637,-2.936,2.712,UPDATE
2026-03-21T22:11:33.860985,orange,0.898,-4.958,-2.224,-3.637,-2.936,2.712,UPDATE
2026-03-21T22:11:34.797625,orange,1.000,-4.911,-2.143,-3.637,-2.936,2.712,UPDATE
2026-03-21T22:11:34.798062,orange,0.995,-4.801,-1.989,-3.637,-2.936,2.712,UPDATE
2026-03-21T22:11:34.798116,orange,0.909,-4.957,-2.222,-3.637,-2.936,2.712,UPDATE
2026-03-21T22:11:35.263624,orange,1.000,-4.910,-2.141,-3.637,-2.936,2.712,UPDATE
2026-03-21T22:11:35.263746,orange,0.995,-4.801,-1.990,-3.637,-2.936,2.712,UPDATE
2026-03-21T22:11:35.263773,orange,0.896,-4.963,-2.233,-3.637,-2.936,2.712,UPDATE
2026-03-21T22:11:37.185603,orange,1.000,-4.910,-2.143,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:37.185790,orange,0.996,-4.803,-1.991,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:37.185806,orange,0.894,-4.964,-2.236,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:38.340512,orange,1.000,-4.909,-2.141,-3.637,-2.936,2.712,UPDATE
2026-03-21T22:11:38.340588,orange,0.995,-4.802,-1.991,-3.637,-2.936,2.712,UPDATE
2026-03-21T22:11:38.340614,orange,0.862,-4.963,-2.234,-3.637,-2.936,2.712,UPDATE
2026-03-21T22:11:39.401145,orange,1.000,-4.910,-2.142,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:39.401232,orange,0.996,-4.801,-1.990,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:39.401288,orange,0.905,-4.960,-2.229,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:39.822546,orange,1.000,-4.910,-2.143,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:39.822593,orange,0.996,-4.801,-1.991,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:39.822618,orange,0.881,-4.960,-2.230,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:40.131300,orange,1.000,-4.911,-2.145,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:40.131364,orange,0.993,-4.804,-1.994,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:40.131384,orange,0.888,-4.961,-2.231,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:40.401609,orange,1.000,-4.911,-2.144,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:40.401695,orange,0.994,-4.804,-1.994,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:40.401709,orange,0.885,-4.961,-2.232,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:40.786180,orange,1.000,-4.910,-2.143,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:40.786288,orange,0.995,-4.804,-1.994,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:40.786314,orange,0.889,-4.961,-2.231,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:41.018427,orange,1.000,-4.910,-2.143,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:41.018493,orange,0.995,-4.803,-1.993,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:41.018518,orange,0.885,-4.963,-2.236,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:41.258267,orange,1.000,-4.910,-2.144,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:41.258376,orange,0.995,-4.802,-1.992,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:41.258398,orange,0.872,-4.961,-2.231,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:42.086298,orange,1.000,-4.912,-2.146,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:42.086432,orange,0.996,-4.802,-1.991,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:42.086453,orange,0.880,-4.962,-2.233,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:42.528424,orange,1.000,-4.910,-2.143,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:42.528532,orange,0.994,-4.804,-1.994,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:42.528546,orange,0.836,-4.966,-2.241,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:42.876786,orange,1.000,-4.910,-2.143,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:42.876867,orange,0.995,-4.803,-1.993,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:42.876881,orange,0.857,-4.964,-2.237,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:43.173200,orange,1.000,-4.910,-2.143,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:43.173279,orange,0.994,-4.804,-1.994,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:43.173304,orange,0.877,-4.965,-2.240,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:43.434071,orange,1.000,-4.911,-2.145,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:43.434138,orange,0.995,-4.803,-1.993,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:43.434153,orange,0.874,-4.964,-2.237,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:44.028355,orange,1.000,-4.911,-2.145,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:44.028444,orange,0.995,-4.804,-1.994,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:44.028490,orange,0.885,-4.961,-2.232,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:45.433871,orange,1.000,-4.911,-2.145,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:45.434189,orange,0.995,-4.803,-1.993,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:45.434217,orange,0.879,-4.963,-2.235,-3.637,-2.936,2.713,UPDATE
2026-03-21T22:11:47.360636,orange,1.000,-4.909,-2.142,-3.636,-2.936,2.713,UPDATE
2026-03-21T22:11:47.360702,orange,0.996,-4.801,-1.991,-3.636,-2.936,2.713,UPDATE
2026-03-21T22:11:47.360725,orange,0.899,-4.962,-2.234,-3.636,-2.936,2.713,UPDATE
2026-03-21T22:11:49.059792,orange,1.000,-4.908,-2.141,-3.636,-2.936,2.712,UPDATE
2026-03-21T22:11:49.060426,orange,0.996,-4.800,-1.989,-3.636,-2.936,2.712,UPDATE
2026-03-21T22:11:49.061223,orange,0.888,-4.963,-2.237,-3.636,-2.936,2.712,UPDATE
2026-03-21T22:11:49.689354,orange,1.000,-4.909,-2.143,-3.636,-2.936,2.712,UPDATE
2026-03-21T22:11:49.689441,orange,0.996,-4.799,-1.989,-3.636,-2.936,2.712,UPDATE
2026-03-21T22:11:49.689458,orange,0.907,-4.962,-2.234,-3.636,-2.936,2.712,UPDATE
2026-03-21T22:11:50.037400,orange,1.000,-4.909,-2.142,-3.636,-2.936,2.712,UPDATE
2026-03-21T22:11:50.037523,orange,0.997,-4.799,-1.988,-3.636,-2.936,2.712,UPDATE
2026-03-21T22:11:50.037539,orange,0.902,-4.962,-2.235,-3.636,-2.936,2.712,UPDATE
2026-03-21T22:11:50.230416,orange,1.000,-4.909,-2.143,-3.636,-2.936,2.712,UPDATE
2026-03-21T22:11:50.230482,orange,0.997,-4.799,-1.988,-3.636,-2.936,2.712,UPDATE
2026-03-21T22:11:50.230507,orange,0.898,-4.960,-2.230,-3.636,-2.936,2.712,UPDATE
2026-03-21T22:11:50.445705,orange,1.000,-4.909,-2.142,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:50.445768,orange,0.996,-4.799,-1.989,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:50.445794,orange,0.900,-4.959,-2.230,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:51.162103,orange,1.000,-4.908,-2.142,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:51.162326,orange,0.996,-4.799,-1.989,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:51.162357,orange,0.897,-4.959,-2.228,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:51.483844,orange,1.000,-4.909,-2.143,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:51.483920,orange,0.996,-4.799,-1.989,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:51.483934,orange,0.907,-4.961,-2.232,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:51.932267,orange,1.000,-4.909,-2.143,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:51.932325,orange,0.996,-4.798,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:51.932350,orange,0.901,-4.959,-2.230,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:52.324315,orange,1.000,-4.909,-2.143,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:52.324374,orange,0.996,-4.798,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:52.324399,orange,0.903,-4.961,-2.234,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:52.677828,orange,1.000,-4.909,-2.143,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:52.677938,orange,0.996,-4.799,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:52.677965,orange,0.904,-4.960,-2.232,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:52.964035,orange,1.000,-4.908,-2.141,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:52.964094,orange,0.996,-4.798,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:52.964119,orange,0.877,-4.960,-2.232,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:53.164443,orange,1.000,-4.908,-2.141,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:53.164503,orange,0.994,-4.798,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:53.164528,orange,0.880,-4.959,-2.229,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:53.895971,orange,1.000,-4.908,-2.142,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:53.898584,orange,0.995,-4.798,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:53.898634,orange,0.882,-4.958,-2.227,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:54.143224,orange,1.000,-4.909,-2.143,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:54.143293,orange,0.996,-4.798,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:54.143306,orange,0.884,-4.961,-2.233,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:54.600968,orange,1.000,-4.908,-2.141,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:54.601077,orange,0.997,-4.798,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:54.601295,orange,0.891,-4.974,-2.258,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:54.935983,orange,1.000,-4.907,-2.140,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:54.936039,orange,0.997,-4.798,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:54.936053,orange,0.893,-4.973,-2.257,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:55.172015,orange,1.000,-4.908,-2.141,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:55.172055,orange,0.997,-4.798,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:55.172069,orange,0.893,-4.972,-2.254,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:55.430093,orange,1.000,-4.908,-2.142,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:55.430133,orange,0.996,-4.798,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:55.430146,orange,0.898,-4.967,-2.244,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:55.881429,orange,1.000,-4.909,-2.143,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:55.881495,orange,0.996,-4.798,-1.987,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:55.881600,orange,0.902,-4.963,-2.237,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:56.164900,orange,1.000,-4.910,-2.144,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:56.164949,orange,0.996,-4.798,-1.987,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:56.164963,orange,0.899,-4.960,-2.231,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:57.053761,orange,1.000,-4.908,-2.142,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:57.053928,orange,0.997,-4.798,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:57.053943,orange,0.901,-4.959,-2.231,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:57.348556,orange,1.000,-4.908,-2.141,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:57.348616,orange,0.995,-4.797,-1.987,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:57.348633,orange,0.888,-4.959,-2.229,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:57.795260,orange,1.000,-4.908,-2.142,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:57.795759,orange,0.996,-4.797,-1.986,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:57.795797,orange,0.893,-4.960,-2.231,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:58.130341,orange,1.000,-4.908,-2.142,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:58.130381,orange,0.996,-4.798,-1.987,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:58.130393,orange,0.898,-4.958,-2.228,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:58.382317,orange,1.000,-4.908,-2.142,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:58.382358,orange,0.996,-4.797,-1.987,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:58.382371,orange,0.900,-4.960,-2.231,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:58.676887,orange,1.000,-4.907,-2.140,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:58.676938,orange,0.996,-4.798,-1.987,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:58.676951,orange,0.895,-4.967,-2.245,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:58.947160,orange,1.000,-4.906,-2.138,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:58.947223,orange,0.997,-4.798,-1.988,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:58.947248,orange,0.896,-4.972,-2.254,-3.636,-2.936,2.711,UPDATE
2026-03-21T22:11:59.090318,orange,1.000,-4.904,-2.136,-3.636,-2.936,2.710,UPDATE
2026-03-21T22:11:59.090387,orange,0.997,-4.798,-1.988,-3.636,-2.936,2.710,UPDATE
2026-03-21T22:11:59.090414,orange,0.891,-4.973,-2.258,-3.636,-2.936,2.710,UPDATE
2026-03-21T22:12:00.097065,orange,1.000,-4.904,-2.136,-3.636,-2.936,2.710,UPDATE
2026-03-21T22:12:00.097675,orange,0.997,-4.797,-1.986,-3.636,-2.936,2.710,UPDATE
2026-03-21T22:12:00.097707,orange,0.898,-4.973,-2.258,-3.636,-2.936,2.710,UPDATE
2026-03-21T22:12:00.521244,orange,1.000,-4.907,-2.140,-3.636,-2.936,2.710,UPDATE
2026-03-21T22:12:00.521310,orange,0.997,-4.796,-1.985,-3.636,-2.936,2.710,UPDATE
2026-03-21T22:12:00.521324,orange,0.891,-4.974,-2.260,-3.636,-2.936,2.710,UPDATE
2026-03-21T22:12:01.022745,orange,1.000,-4.906,-2.138,-3.636,-2.936,2.710,UPDATE
2026-03-21T22:12:01.022787,orange,0.997,-4.796,-1.986,-3.636,-2.936,2.710,UPDATE
2026-03-21T22:12:01.022828,orange,0.878,-4.975,-2.262,-3.636,-2.936,2.710,UPDATE
2026-03-21T22:12:01.262447,orange,1.000,-4.905,-2.138,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:01.262573,orange,0.997,-4.795,-1.984,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:01.262600,orange,0.887,-4.975,-2.262,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:01.500052,orange,1.000,-4.905,-2.138,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:01.500127,orange,0.997,-4.795,-1.984,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:01.500162,orange,0.892,-4.974,-2.260,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:01.882970,orange,1.000,-4.906,-2.139,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:01.883023,orange,0.997,-4.796,-1.985,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:01.883038,orange,0.897,-4.974,-2.259,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:03.132438,orange,1.000,-4.906,-2.139,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:03.132613,orange,0.997,-4.795,-1.985,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:03.132629,orange,0.896,-4.974,-2.260,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:03.351637,orange,1.000,-4.905,-2.138,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:03.351741,orange,0.997,-4.795,-1.985,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:03.351755,orange,0.885,-4.976,-2.263,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:03.769580,orange,1.000,-4.905,-2.138,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:03.769625,orange,0.997,-4.797,-1.987,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:03.769639,orange,0.882,-4.975,-2.262,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:03.990446,orange,1.000,-4.905,-2.137,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:03.990491,orange,0.997,-4.796,-1.986,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:03.990505,orange,0.884,-4.975,-2.262,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:04.187194,orange,1.000,-4.906,-2.139,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:04.187295,orange,0.996,-4.795,-1.985,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:04.187323,orange,0.858,-4.975,-2.262,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:04.622911,orange,1.000,-4.906,-2.140,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:04.622960,orange,0.996,-4.795,-1.985,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:04.622975,orange,0.860,-4.974,-2.260,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:04.904613,orange,1.000,-4.906,-2.139,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:04.904656,orange,0.997,-4.795,-1.985,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:04.904676,orange,0.859,-4.976,-2.264,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:05.710737,orange,1.000,-4.905,-2.138,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:05.712645,orange,0.997,-4.795,-1.985,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:05.712669,orange,0.867,-4.976,-2.263,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:05.974845,orange,1.000,-4.905,-2.138,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:05.974916,orange,0.998,-4.795,-1.985,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:05.974931,orange,0.882,-4.975,-2.261,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:06.194109,orange,1.000,-4.905,-2.137,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:06.194147,orange,0.998,-4.795,-1.985,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:06.194161,orange,0.886,-4.974,-2.260,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:06.390824,orange,1.000,-4.904,-2.137,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:06.390914,orange,0.998,-4.795,-1.985,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:06.390942,orange,0.889,-4.974,-2.260,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:06.785455,orange,1.000,-4.905,-2.138,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:06.785496,orange,0.997,-4.794,-1.984,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:06.785510,orange,0.874,-4.974,-2.261,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:07.182930,orange,1.000,-4.902,-2.134,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:07.182968,orange,0.997,-4.800,-1.992,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:07.182982,orange,0.851,-4.979,-2.271,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:07.378362,orange,1.000,-4.901,-2.132,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:07.378402,orange,0.997,-4.800,-1.992,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:07.378415,orange,0.856,-4.979,-2.271,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:07.698545,orange,1.000,-4.902,-2.133,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:07.698597,orange,0.998,-4.798,-1.989,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:07.698616,orange,0.865,-4.979,-2.270,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:08.522277,orange,1.000,-4.902,-2.133,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:08.522857,orange,0.998,-4.799,-1.990,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:08.523128,orange,0.879,-4.979,-2.269,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:08.917483,orange,1.000,-4.903,-2.134,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:08.917536,orange,0.998,-4.799,-1.990,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:08.917552,orange,0.873,-4.979,-2.271,-3.635,-2.936,2.709,UPDATE
2026-03-21T22:12:09.198372,orange,1.000,-4.903,-2.135,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:09.198449,orange,0.997,-4.800,-1.992,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:09.198488,orange,0.877,-4.979,-2.271,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:09.371489,orange,1.000,-4.905,-2.138,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:09.371549,orange,0.997,-4.795,-1.986,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:09.371567,orange,0.885,-4.975,-2.262,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:09.706938,orange,1.000,-4.905,-2.138,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:09.707024,orange,0.996,-4.796,-1.987,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:09.707040,orange,0.907,-4.972,-2.257,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:10.051031,orange,1.000,-4.906,-2.140,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:10.051069,orange,0.996,-4.796,-1.986,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:10.051082,orange,0.895,-4.973,-2.259,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:10.296214,orange,1.000,-4.906,-2.139,-3.635,-2.936,2.710,UPDATE
2026-03-21T22:12:10.296276,orange,0.997,-4.796,-1.986,-3.635,-2.936,2.710,UPDATE
